Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street,lat,lng
"0 BLOCK  BATEMAN ST, 02131",13,44.26559356136821,2131,0,BATEMAN ST,42.272825,-71.1293171
"0 BLOCK  BATESWELL RD, 02124",2,100.0,2124,0,BATESWELL RD,42.2853269,-71.057777
"0 BLOCK  BATTERY ST, 02109",16,38.43058350100603,2109,0,BATTERY ST,42.3662518,-71.0527693
"0 BLOCK  BATTERY WHRF, 02109",30,23.725687458081826,2109,0,BATTERY WHRF,42.3669103,-71.0512701
"0 BLOCK  BATTERYMARCH ST, 02109",6,64.738430583501,2109,0,BATTERYMARCH ST,42.3579346,-71.05508979999999
"0 BLOCK  BATTERYMARCH ST, 02110",3,84.40643863179075,2110,0,BATTERYMARCH ST,42.3579346,-71.05508979999999
"0 BLOCK  BAXTER AVE, 02169",3,84.40643863179075,2169,0,BAXTER AVE,42.2484896,-70.982129
"0 BLOCK  BAXTER ST, 02127",22,31.15358819584172,2127,0,BAXTER ST,42.3368659,-71.0558369
"0 BLOCK  BAY ST, 02125",5,70.03688799463448,2125,0,BAY ST,42.3114139,-71.0571147
"0 BLOCK  BAY STATE PL, 02127",2,100.0,2127,0,BAY STATE PL,42.3378741,-71.0380301
"0 BLOCK  BAY STATE RD, 02215",45,15.325285043594905,2215,0,BAY STATE RD,42.3498732,-71.0931457
"0 BLOCK  BAYARD ST, 02134",3,84.40643863179075,2134,0,BAYARD ST,42.360903,-71.129902
"0 BLOCK  BAYSWATER ST, 02128",32,22.31723675385648,2128,0,BAYSWATER ST,42.3863292,-71.0057856
"0 BLOCK  BEACH POINT PL, 02125",10,50.93896713615024,2125,0,BEACH POINT PL,42.3188735,-71.0429668
"0 BLOCK  BEACH ST, 02111",91,5.633802816901412,2111,0,BEACH ST,42.3515979,-71.0627907
"0 BLOCK  BEACH ST, 02122",12,46.12676056338029,2122,0,BEACH ST,42.3028698,-71.0543689
"0 BLOCK  BEACHVIEW RD, 02128",13,44.26559356136821,2128,0,BEACHVIEW RD,42.3901163,-71.0019666
"0 BLOCK  BEACON ST, 02108",162,2.146210596914821,2108,0,BEACON ST,42.3580028,-71.0604493
"0 BLOCK  BEACON ST, 02136",41,17.253521126760564,2136,0,BEACON ST,42.2525851,-71.11824229999999
"0 BLOCK  BEALE ST, 02124",9,53.923541247484906,2124,0,BEALE ST,42.2830307,-71.06502669999999
"0 BLOCK  BEALE, 02124",2,100.0,2124,0,BEALE,42.2830307,-71.06502669999999
"0 BLOCK  BEARSE AVE, 02124",4,75.85513078470825,2124,0,BEARSE AVE,42.2709699,-71.0640691
"0 BLOCK  BEAUFORD LN, 02125",5,70.03688799463448,2125,0,BEAUFORD LN,42.3164329,-71.0766258
"0 BLOCK  BEAUFORT RD, 02130",11,48.52448021462106,2130,0,BEAUFORT RD,42.3164889,-71.1137735
"0 BLOCK  BEAUMONT ST, 02124",6,64.738430583501,2124,0,BEAUMONT ST,42.2844617,-71.0611201
"0 BLOCK  BEAVER ST, 02108",2,100.0,2108,0,BEAVER ST,42.3555678,-71.07203489999999
"0 BLOCK  BECKET ST, 02124",12,46.12676056338029,2124,0,BECKET ST,42.28196330000001,-71.06485339999999
"0 BLOCK  BECKLER AVE, 02127",4,75.85513078470825,2127,0,BECKLER AVE,42.3336161,-71.036959
"0 BLOCK  BEDFORD ST, 02111",6,64.738430583501,2111,0,BEDFORD ST,42.3536045,-71.0602741
"0 BLOCK  BEECH GLEN ST, 02119",26,26.86116700201208,2119,0,BEECH GLEN ST,42.324607,-71.0952262
"0 BLOCK  BEECH ST, 02131",2,100.0,2131,0,BEECH ST,42.2858946,-71.1488566
"0 BLOCK  BEECH ST, 02132",2,100.0,2132,0,BEECH ST,42.2858946,-71.1488566
"0 BLOCK  BEECHCROFT ST, 02135",42,16.834339369550634,2135,0,BEECHCROFT ST,42.349169,-71.16145120000002
"0 BLOCK  BEECHER ST, 02130",2,100.0,2130,0,BEECHER ST,42.3188311,-71.10663199999999
"0 BLOCK  BEECHLAND CIR, 02131",25,27.90073775989269,2131,0,BEECHLAND CIR,42.27762930000001,-71.1374992
"0 BLOCK  BEECHLAND CIRCLE, 02131",2,100.0,2131,0,BEECHLAND CIRCLE,42.27762930000001,-71.1374992
"0 BLOCK  BEECHMONT TER, 02136",2,100.0,2136,0,BEECHMONT TER,42.2679768,-71.12621
"0 BLOCK  BEECHWOOD ST, 02121",17,37.156270959087855,2121,0,BEECHWOOD ST,42.3053863,-71.074991
"0 BLOCK  BEETHOVEN ST, 02119",34,20.875251509054326,2119,0,BEETHOVEN ST,42.3151126,-71.0989748
"0 BLOCK  BELDEN SQ, 02125",6,64.738430583501,2125,0,BELDEN SQ,42.31767,-71.0663593
"0 BLOCK  BELDEN ST, 02125",25,27.90073775989269,2125,0,BELDEN ST,42.31767,-71.0663593
"0 BLOCK  BELFORT ST, 02125",6,64.738430583501,2125,0,BELFORT ST,42.3155693,-71.0565471
"0 BLOCK  BELGRADE AVE, 02131",24,29.10798122065728,2131,0,BELGRADE AVE,42.2870014,-71.1300667
"0 BLOCK  BELGRAVIA PL, 02113",3,84.40643863179075,2113,0,BELGRAVIA PL,,
"0 BLOCK  BELLAIRE RD, 02132",2,100.0,2132,0,BELLAIRE RD,42.2912617,-71.1427082
"0 BLOCK  BELLAMY ST, 02135",29,24.463447350771293,2135,0,BELLAMY ST,42.35502719999999,-71.1686296
"0 BLOCK  BELLEVUE ST, 02125",76,7.427900737759896,2125,0,BELLEVUE ST,42.3125962,-71.0683931
"0 BLOCK  BELLEVUE ST, 02132",12,46.12676056338029,2132,0,BELLEVUE ST,42.2839005,-71.1568439
"0 BLOCK  BELLEVUE, 02125",2,100.0,2125,0,BELLEVUE,47.6101497,-122.2015159
"0 BLOCK  BELLFLOWER ST, 02125",47,14.604292421193833,2125,0,BELLFLOWER ST,42.3240376,-71.0572847
"0 BLOCK  BELLVISTA RD, 02135",11,48.52448021462106,2135,0,BELLVISTA RD,42.34664009999999,-71.13879039999999
"0 BLOCK  BELLVISTA ROAD, 02135",3,84.40643863179075,2135,0,BELLVISTA ROAD,42.34664009999999,-71.13879039999999
"0 BLOCK  BELMONT ST, 02129",4,75.85513078470825,2129,0,BELMONT ST,42.3806027,-71.0659355
"0 BLOCK  BELMORE TER, 02130",6,64.738430583501,2130,0,BELMORE TER,42.3188273,-71.11043610000002
"0 BLOCK  BELNAP RD, 02136",2,100.0,2136,0,BELNAP RD,42.2501098,-71.1451957
"0 BLOCK  BELNEL RD, 02126",22,31.15358819584172,2126,0,BELNEL RD,42.263257,-71.1042712
"0 BLOCK  BELNEL ROAD, 02136",3,84.40643863179075,2136,0,BELNEL ROAD,42.263257,-71.1042712
"0 BLOCK  BELVIDERE ST, 02115",40,17.739771965124074,2115,0,BELVIDERE ST,42.3468536,-71.087176
"0 BLOCK  BENNET ST, 02111",9,53.923541247484906,2111,0,BENNET ST,42.3495228,-71.0629149
"0 BLOCK  BENNETT ST, 02135",44,15.912139503688804,2135,0,BENNETT ST,42.35091509999999,-71.1524464
"0 BLOCK  BENNINGTON ST, 02128",161,2.1797451374916177,2128,0,BENNINGTON ST,42.3749694,-71.03868229999999
"0 BLOCK  BENTHAM RD, 02122",25,27.90073775989269,2122,0,BENTHAM RD,42.3033501,-71.0640227
"0 BLOCK  BENTLEY ST, 02135",8,56.87458081824279,2135,0,BENTLEY ST,42.3513279,-71.15094549999999
"0 BLOCK  BERAM AVE, 02131",4,75.85513078470825,2131,0,BERAM AVE,42.276789,-71.1364859
"0 BLOCK  BERKELEY ST, 02116",49,14.000670690811534,2116,0,BERKELEY ST,42.3450342,-71.0699704
"0 BLOCK  BERNARD ST, 02124",37,19.19852448021462,2124,0,BERNARD ST,42.2962982,-71.08091209999999
"0 BLOCK  BERRY ST, 02122",4,75.85513078470825,2122,0,BERRY ST,42.2873159,-71.0421479
"0 BLOCK  BERTSON AVE, 02132",2,100.0,2132,0,BERTSON AVE,42.2870234,-71.1649651
"0 BLOCK  BETHUNE WAY, 02119",8,56.87458081824279,2119,0,BETHUNE WAY,42.33000819999999,-71.0802977
"0 BLOCK  BEVERLY ST, 02114",17,37.156270959087855,2114,0,BEVERLY ST,42.3648882,-71.05898359999999
"0 BLOCK  BEXLEY RD, 02131",18,35.798122065727696,2131,0,BEXLEY RD,42.2881227,-71.1262679
"0 BLOCK  BICKFORD AVE, 02120",3,84.40643863179075,2120,0,BICKFORD AVE,42.3264812,-71.1025215
"0 BLOCK  BICKFORD ST, 02130",93,5.432595573440646,2130,0,BICKFORD ST,42.3237758,-71.10211930000001
"0 BLOCK  BICKNELL ST, 02121",24,29.10798122065728,2121,0,BICKNELL ST,42.2963274,-71.0822926
"0 BLOCK  BIGELOW ST, 02135",18,35.798122065727696,2135,0,BIGELOW ST,42.3511989,-71.1675763
"0 BLOCK  BILLINGS ST, 02132",8,56.87458081824279,2132,0,BILLINGS ST,42.2722929,-71.1717157
"0 BLOCK  BILODEAU RD, 02121",6,64.738430583501,2121,0,BILODEAU RD,42.3071583,-71.0823396
"0 BLOCK  BINFORD ST, 02210",3,84.40643863179075,2210,0,BINFORD ST,42.3469462,-71.05112679999999
"0 BLOCK  BINNEY ST, 02115",4,75.85513078470825,2115,0,BINNEY ST,42.3649992,-71.07747909999999
"0 BLOCK  BINNEY ST, 02215",6,64.738430583501,2215,0,BINNEY ST,42.3649992,-71.07747909999999
"0 BLOCK  BIRCH ST, 02131",9,53.923541247484906,2131,0,BIRCH ST,42.28708899999999,-71.1300498
"0 BLOCK  BIRCHCROFT RD, 02126",17,37.156270959087855,2126,0,BIRCHCROFT RD,42.2655578,-71.1074677
"0 BLOCK  BIRCHLAND AVE, 02132",2,100.0,2132,0,BIRCHLAND AVE,42.2750083,-71.161756
"0 BLOCK  BIRCHWOOD ST, 02132",14,42.25352112676056,2132,0,BIRCHWOOD ST,42.25932700000001,-71.1592483
"0 BLOCK  BIRD ST, 02125",52,12.826961770623749,2125,0,BIRD ST,42.3146684,-71.0659715
"0 BLOCK  BISHOP JOE L SMITH WAY, 02121",20,33.433936955063714,2121,0,BISHOP JOE L SMITH WAY,42.3061003,-71.08139469999999
"0 BLOCK  BISHOP ST, 02130",14,42.25352112676056,2130,0,BISHOP ST,42.3098415,-71.11004919999999
"0 BLOCK  BISMARCK ST, 02126",44,15.912139503688804,2126,0,BISMARCK ST,42.269489,-71.09952729999999
"0 BLOCK  BISPHAM ST, 02122",3,84.40643863179075,2122,0,BISPHAM ST,42.2990983,-71.058944
"0 BLOCK  BLACK FALCON AVE, 02210",2,100.0,2210,0,BLACK FALCON AVE,42.3438785,-71.0357832
"0 BLOCK  BLACKFAN CIR, 02115",8,56.87458081824279,2115,0,BLACKFAN CIR,42.3382361,-71.10461389999999
"0 BLOCK  BLACKFAN ST, 02115",10,50.93896713615024,2115,0,BLACKFAN ST,42.3382361,-71.10461389999999
"0 BLOCK  BLACKINTON ST, 02128",4,75.85513078470825,2128,0,BLACKINTON ST,42.3878291,-71.0037845
"0 BLOCK  BLACKSTONE ST, 02109",42,16.834339369550634,2109,0,BLACKSTONE ST,42.3612829,-71.0558369
"0 BLOCK  BLACKWELL ST, 02122",3,84.40643863179075,2122,0,BLACKWELL ST,42.2881285,-71.0468695
"0 BLOCK  BLACKWOOD ST, 02115",14,42.25352112676056,2115,0,BLACKWOOD ST,42.3432367,-71.0824568
"0 BLOCK  BLAINE ST, 02134",3,84.40643863179075,2134,0,BLAINE ST,42.3565055,-71.13759449999999
"0 BLOCK  BLAKE ST, 02126",17,37.156270959087855,2126,0,BLAKE ST,42.2634262,-71.106501
"0 BLOCK  BLAKE ST, 02136",2,100.0,2136,0,BLAKE ST,42.2634262,-71.106501
"0 BLOCK  BLAKEVILLE ST, 02121",14,42.25352112676056,2121,0,BLAKEVILLE ST,42.3040757,-71.0708063
"0 BLOCK  BLANCHE ST, 02122",4,75.85513078470825,2122,0,BLANCHE ST,42.299494,-71.0508311
"0 BLOCK  BLANVON RD, 02130",8,56.87458081824279,2130,0,BLANVON RD,42.2911297,-71.11807329999999
"0 BLOCK  BLENFORD RD, 02135",4,75.85513078470825,2135,0,BLENFORD RD,42.34466889999999,-71.1512879
"0 BLOCK  BLOOMFIELD ST, 02124",25,27.90073775989269,2124,0,BLOOMFIELD ST,42.2999178,-71.0655452
"0 BLOCK  BLOSSOM ST, 02114",60,10.46277665995976,2114,0,BLOSSOM ST,42.3612466,-71.0669747
"0 BLOCK  BLUE HILL AVE, 02119",90,5.767940979208586,2119,0,BLUE HILL AVE,42.3248948,-71.07531139999999
"0 BLOCK  BLUE HILLS PARKWAY, 02186",2,100.0,2186,0,BLUE HILLS PARKWAY,42.2669715,-71.09375299999999
"0 BLOCK  BLUE JAY CIR, 02126",7,60.39570757880617,2126,0,BLUE JAY CIR,42.2881361,-71.09524549999999
"0 BLOCK  BLUE LEDGE DR, 02131",28,25.16767270288397,2131,0,BLUE LEDGE DR,42.2768909,-71.1386575
"0 BLOCK  BLUE LEDGE DRIVE, 02131",2,100.0,2131,0,BLUE LEDGE DRIVE,42.2768909,-71.1386575
"0 BLOCK  BLUE LEDGE TER, 02131",6,64.738430583501,2131,0,BLUE LEDGE TER,42.2739129,-71.1355064
"0 BLOCK  BOARDMAN ST, 02128",21,32.14285714285714,2128,0,BOARDMAN ST,42.3871056,-71.00814749999999
"0 BLOCK  BOBOLINK ST, 02132",2,100.0,2132,0,BOBOLINK ST,42.2742028,-71.14484879999999
"0 BLOCK  BODWELL ST, 02125",3,84.40643863179075,2125,0,BODWELL ST,42.3118814,-71.0694985
"0 BLOCK  BOLSTER ST, 02130",4,75.85513078470825,2130,0,BOLSTER ST,42.3219205,-71.1063896
"0 BLOCK  BOLTON ST, 02127",3,84.40643863179075,2127,0,BOLTON ST,42.3420935,-71.0530441
"0 BLOCK  BONAD RD, 02132",2,100.0,2132,0,BONAD RD,42.2929155,-71.1505038
"0 BLOCK  BOND ST, 02118",7,60.39570757880617,2118,0,BOND ST,42.343727,-71.0690331
"0 BLOCK  BORDER ST, 02128",116,3.806170355466132,2128,0,BORDER ST,42.3706741,-71.04303809999999
"0 BLOCK  BOSTON MEDICAL CENTER PL, 02118",15,39.87256874580818,2118,0,BOSTON MEDICAL CENTER PL,42.3352463,-71.0733575
"0 BLOCK  BOSTON MEDICAL CTR PL, 02118",8,56.87458081824279,2118,0,BOSTON MEDICAL CTR PL,42.3352463,-71.0733575
"0 BLOCK  BOSTON PL, 02108",5,70.03688799463448,2108,0,BOSTON PL,42.3548561,-71.0661193
"0 BLOCK  BOSTON ST, 02125",52,12.826961770623749,2125,0,BOSTON ST,42.3290089,-71.057183
"0 BLOCK  BOSTON ST, 02127",24,29.10798122065728,2127,0,BOSTON ST,42.3290089,-71.057183
"0 BLOCK  BOSTON WHARF RD, 02210",23,30.14755197853789,2210,0,BOSTON WHARF RD,42.35015509999999,-71.0471117
"0 BLOCK  BOSTONIA AVE, 02135",3,84.40643863179075,2135,0,BOSTONIA AVE,42.3489564,-71.1690954
"0 BLOCK  BOTHWELL RD, 02135",7,60.39570757880617,2135,0,BOTHWELL RD,42.3529927,-71.15974299999999
"0 BLOCK  BOULEVARD TER, 02134",15,39.87256874580818,2134,0,BOULEVARD TER,42.3467952,-71.13884589999999
"0 BLOCK  BOURNE ST, 02130",4,75.85513078470825,2130,0,BOURNE ST,42.2930535,-71.1132633
"0 BLOCK  BOURNEDALE RD, 02130",3,84.40643863179075,2130,0,BOURNEDALE RD,42.2906371,-71.11710699999999
"0 BLOCK  BOURNESIDE ST, 02124",11,48.52448021462106,2124,0,BOURNESIDE ST,42.297972,-71.0628746
"0 BLOCK  BOUTWELL ST, 02122",9,53.923541247484906,2122,0,BOUTWELL ST,42.29154459999999,-71.04982369999999
"0 BLOCK  BOW ST, 02136",17,37.156270959087855,2136,0,BOW ST,42.2439916,-71.1184746
"0 BLOCK  BOWDITCH RD, 02130",3,84.40643863179075,2130,0,BOWDITCH RD,42.3105964,-71.1249077
"0 BLOCK  BOWDOIN AVE, 02121",163,2.1126760563380254,2121,0,BOWDOIN AVE,42.3035373,-71.0774859
"0 BLOCK  BOWDOIN PARK, 02125",5,70.03688799463448,2125,0,BOWDOIN PARK,42.30594989999999,-71.0673626
"0 BLOCK  BOWDOIN SQ, 02114",9,53.923541247484906,2114,0,BOWDOIN SQ,42.3598518,-71.0626675
"0 BLOCK  BOWDOIN SQUARE, 02114",4,75.85513078470825,2114,0,BOWDOIN SQUARE,42.3615165,-71.0624638
"0 BLOCK  BOWDOIN ST, 02114",196,1.4755197853789426,2114,0,BOWDOIN ST,42.3598518,-71.0626675
"0 BLOCK  BOWDOIN ST, 02121",5,70.03688799463448,2121,0,BOWDOIN ST,42.299623,-71.0734099
"0 BLOCK  BOWDOIN ST, 02122",5,70.03688799463448,2122,0,BOWDOIN ST,42.299623,-71.0734099
"0 BLOCK  BOWDOIN ST, 02124",61,10.278336686787393,2124,0,BOWDOIN ST,42.299623,-71.0734099
"0 BLOCK  BOWDOIN, 02114",4,75.85513078470825,2114,0,BOWDOIN,42.3598518,-71.0626675
"0 BLOCK  BOWER ST, 02119",31,22.98792756539235,2119,0,BOWER ST,42.3204307,-71.0869378
"0 BLOCK  BOWKER ST, 02114",74,7.81354795439303,2114,0,BOWKER ST,42.3623488,-71.0608405
"0 BLOCK  BOWMAN ST, 02122",4,75.85513078470825,2122,0,BOWMAN ST,42.2877893,-71.0481289
"0 BLOCK  BOYD ST, 02124",11,48.52448021462106,2124,0,BOYD ST,42.3007022,-71.0685824
"0 BLOCK  BOYDEN ST, 02124",3,84.40643863179075,2124,0,BOYDEN ST,42.287816,-71.0813694
"0 BLOCK  BOYLSTON PL, 02116",9,53.923541247484906,2116,0,BOYLSTON PL,42.3523795,-71.06593409999999
"0 BLOCK  BOYLSTON PL, 02130",23,30.14755197853789,2130,0,BOYLSTON PL,42.3160389,-71.1028345
"0 BLOCK  BOYLSTON PLACE, 02130",2,100.0,2130,0,BOYLSTON PLACE,42.3160389,-71.1028345
"0 BLOCK  BOYLSTON ST, 02108",54,12.173038229376251,2108,0,BOYLSTON ST,42.3521007,-71.06286709999999
"0 BLOCK  BOYLSTON ST, 02111",138,2.7498323272971192,2111,0,BOYLSTON ST,42.3521007,-71.06286709999999
"0 BLOCK  BOYLSTON ST, 02116",140,2.6492287055667307,2116,0,BOYLSTON ST,42.3521007,-71.06286709999999
"0 BLOCK  BOYLSTON ST, 02130",44,15.912139503688804,2130,0,BOYLSTON ST,42.3194345,-71.1111895
"0 BLOCK  BOYLSTON, 02111",3,84.40643863179075,2111,0,BOYLSTON,42.3521007,-71.06286709999999
"0 BLOCK  BOYNTON ST, 02130",14,42.25352112676056,2130,0,BOYNTON ST,42.3055818,-71.114389
"0 BLOCK  BRACKETT ST, 02135",17,37.156270959087855,2135,0,BRACKETT ST,42.3502607,-71.1653954
"0 BLOCK  BRADBURY ST, 02134",3,84.40643863179075,2134,0,BRADBURY ST,42.3585637,-71.1330739
"0 BLOCK  BRADDOCK PARK, 02116",19,34.607645875251514,2116,0,BRADDOCK PARK,42.3438238,-71.07800859999999
"0 BLOCK  BRADEEN ST, 02131",26,26.86116700201208,2131,0,BRADEEN ST,42.2911908,-71.12307369999999
"0 BLOCK  BRADFIELD AVE, 02131",9,53.923541247484906,2131,0,BRADFIELD AVE,42.2878312,-71.1382939
"0 BLOCK  BRADFORD ST, 02118",14,42.25352112676056,2118,0,BRADFORD ST,42.3422604,-71.0695028
"0 BLOCK  BRADLEE CT, 02136",3,84.40643863179075,2136,0,BRADLEE CT,42.26970310000001,-71.1173467
"0 BLOCK  BRADLEE ST, 02124",27,25.93896713615024,2124,0,BRADLEE ST,42.2977443,-71.072777
"0 BLOCK  BRADLEE ST, 02136",9,53.923541247484906,2136,0,BRADLEE ST,42.2663423,-71.1153623
"0 BLOCK  BRADSHAW ST, 02121",25,27.90073775989269,2121,0,BRADSHAW ST,42.2989908,-71.0815025
"0 BLOCK  BRADST AVE, 02131",2,100.0,2131,0,BRADST AVE,42.2829298,-71.1165874
"0 BLOCK  BRADSTON ST, 02118",80,6.924882629107976,2118,0,BRADSTON ST,42.33244639999999,-71.0714229
"0 BLOCK  BRADWOOD ST, 02131",5,70.03688799463448,2131,0,BRADWOOD ST,42.2859497,-71.1448383
"0 BLOCK  BRAEMORE RD, 02135",14,42.25352112676056,2135,0,BRAEMORE RD,42.3386026,-71.1519369
"0 BLOCK  BRAGDON ST, 02119",64,9.507042253521124,2119,0,BRAGDON ST,42.3173198,-71.0968039
"0 BLOCK  BRAHMS ST, 02131",4,75.85513078470825,2131,0,BRAHMS ST,42.2769062,-71.13867979999999
"0 BLOCK  BRAINARD ST, 02136",2,100.0,2136,0,BRAINARD ST,42.25432130000001,-71.13393769999999
"0 BLOCK  BRAINERD RD, 02134",60,10.46277665995976,2134,0,BRAINERD RD,42.3492043,-71.1300146
"0 BLOCK  BRAINERD ROAD, 02134",9,53.923541247484906,2134,0,BRAINERD ROAD,42.3492043,-71.1300146
"0 BLOCK  BRAINTREE ST, 02134",32,22.31723675385648,2134,0,BRAINTREE ST,42.3557844,-71.1329813
"0 BLOCK  BRANCH ST, 02108",3,84.40643863179075,2108,0,BRANCH ST,42.357117,-71.0678161
"0 BLOCK  BRANCHFIELD ST, 02124",2,100.0,2124,0,BRANCHFIELD ST,42.271256,-71.0647036
"0 BLOCK  BRANDYWYNE DR, 02128",14,42.25352112676056,2128,0,BRANDYWYNE DR,42.3856847,-71.0131133
"0 BLOCK  BRANDYWYNE DRIVE, 02128",3,84.40643863179075,2128,0,BRANDYWYNE DRIVE,42.3856847,-71.0131133
"0 BLOCK  BRANNON-HARRIS WAY, 02118",6,64.738430583501,2118,0,BRANNON-HARRIS WAY,42.3363253,-71.0800981
"0 BLOCK  BRANTON ST, 02122",6,64.738430583501,2122,0,BRANTON ST,42.2841781,-71.05287539999999
"0 BLOCK  BRAY ST, 02119",2,100.0,2119,0,BRAY ST,42.3169694,-71.0971527
"0 BLOCK  BRAYTON RD, 02135",11,48.52448021462106,2135,0,BRAYTON RD,42.3466369,-71.1676044
"0 BLOCK  BRECK AVE, 02135",17,37.156270959087855,2135,0,BRECK AVE,42.3504405,-71.1672672
"0 BLOCK  BREED ST, 02128",13,44.26559356136821,2128,0,BREED ST,42.3868583,-71.0063845
"0 BLOCK  BREMEN ST, 02128",28,25.16767270288397,2128,0,BREMEN ST,42.3686711,-71.0389727
"0 BLOCK  BRENT ST, 02124",39,18.242790073776,2124,0,BRENT ST,42.2887967,-71.07113389999999
"0 BLOCK  BRENTON ST, 02121",7,60.39570757880617,2121,0,BRENTON ST,42.29749049999999,-71.0808586
"0 BLOCK  BRENTWOOD ST, 02134",8,56.87458081824279,2134,0,BRENTWOOD ST,42.3609066,-71.1362904
"0 BLOCK  BREWER ST, 02130",9,53.923541247484906,2130,0,BREWER ST,42.3117339,-71.11554149999999
"0 BLOCK  BREWSTER ST, 02127",2,100.0,2127,0,BREWSTER ST,42.3322073,-71.0404374
"0 BLOCK  BRIARCLIFF TER, 02126",6,64.738430583501,2126,0,BRIARCLIFF TER,42.2710113,-71.0873604
"0 BLOCK  BRIER RD, 02132",5,70.03688799463448,2132,0,BRIER RD,42.27589589999999,-71.15109919999999
"0 BLOCK  BRIGHAM ST, 02128",2,100.0,2128,0,BRIGHAM ST,42.3655584,-71.0344863
"0 BLOCK  BRIGHTON AVE, 02134",113,4.007377598926897,2134,0,BRIGHTON AVE,42.3520235,-71.12515979999999
"0 BLOCK  BRIGHTON ST, 02129",12,46.12676056338029,2129,0,BRIGHTON ST,42.382502,-71.0785994
"0 BLOCK  BRIMMER ST, 02108",20,33.433936955063714,2108,0,BRIMMER ST,42.35864890000001,-71.0714696
"0 BLOCK  BRINSLEY ST, 02121",11,48.52448021462106,2121,0,BRINSLEY ST,42.3046503,-71.07946070000001
"0 BLOCK  BRINTON ST, 02119",5,70.03688799463448,2119,0,BRINTON ST,42.3205692,-71.09258659999999
"0 BLOCK  BROAD ST, 02109",39,18.242790073776,2109,0,BROAD ST,42.3588678,-71.05430369999999
"0 BLOCK  BROAD ST, 02110",39,18.242790073776,2110,0,BROAD ST,42.3588678,-71.05430369999999
"0 BLOCK  BROADLAWN PARK, 02132",2,100.0,2132,0,BROADLAWN PARK,42.3042375,-71.16601469999999
"0 BLOCK  BROADLAWN PARK, 02467",21,32.14285714285714,2467,0,BROADLAWN PARK,42.3042375,-71.16601469999999
"0 BLOCK  BROADWAY ST, 02116",7,60.39570757880617,2116,0,BROADWAY ST,42.353068,-71.0765188
"0 BLOCK  BROADWAY, 02116",2,100.0,2116,0,BROADWAY,42.353068,-71.0765188
"0 BLOCK  BROADWAY, 02149",8,56.87458081824279,2149,0,BROADWAY,42.4041313,-71.0557196
"0 BLOCK  BROADWAY, 02169",2,100.0,2169,0,BROADWAY,42.25136819999999,-70.9962875
"0 BLOCK  BROCK ST, 02135",13,44.26559356136821,2135,0,BROCK ST,42.34894329999999,-71.1604517
"0 BLOCK  BROCKTON ST, 02126",15,39.87256874580818,2126,0,BROCKTON ST,42.27043930000001,-71.0994552
"0 BLOCK  BROMFIELD ST, 02108",45,15.325285043594905,2108,0,BROMFIELD ST,42.3563674,-71.0594644
"0 BLOCK  BRONSDON ST, 02135",13,44.26559356136821,2135,0,BRONSDON ST,42.3591778,-71.14381829999999
"0 BLOCK  BROOK AVE, 02119",14,42.25352112676056,2119,0,BROOK AVE,42.3227828,-71.0729855
"0 BLOCK  BROOK AVE, 02125",8,56.87458081824279,2125,0,BROOK AVE,42.3227828,-71.0729855
"0 BLOCK  BROOK FARM RD, 02132",11,48.52448021462106,2132,0,BROOK FARM RD,42.29348830000001,-71.1632803
"0 BLOCK  BROOK MARSHALL RD, 02120",3,84.40643863179075,2120,0,BROOK MARSHALL RD,42.3342493,-71.08589649999999
"0 BLOCK  BROOK ST, 02131",3,84.40643863179075,2131,0,BROOK ST,42.2834443,-71.1153664
"0 BLOCK  BROOK, 02119",2,100.0,2119,0,BROOK,42.32182359999999,-71.08840359999999
"0 BLOCK  BROOKDALE ST, 02131",7,60.39570757880617,2131,0,BROOKDALE ST,42.2867592,-71.1211168
"0 BLOCK  BROOKFORD ST, 02119",6,64.738430583501,2119,0,BROOKFORD ST,42.31848770000001,-71.07738499999999
"0 BLOCK  BROOKFORD ST, 02125",34,20.875251509054326,2125,0,BROOKFORD ST,42.31848770000001,-71.07738499999999
"0 BLOCK  BROOKLEDGE ST, 02121",91,5.633802816901412,2121,0,BROOKLEDGE ST,42.310575,-71.0915897
"0 BLOCK  BROOKLEY RD, 02130",15,39.87256874580818,2130,0,BROOKLEY RD,42.3046297,-71.108795
"0 BLOCK  BROOKLEY ROAD, 02130",6,64.738430583501,2130,0,BROOKLEY ROAD,42.3046297,-71.108795
"0 BLOCK  BROOKLINE AVE, 02215",74,7.81354795439303,2215,0,BROOKLINE AVE,42.3487665,-71.0971702
"0 BLOCK  BROOKS ST, 02128",24,29.10798122065728,2128,0,BROOKS ST,42.3753644,-71.03156469999999
"0 BLOCK  BROOKS ST, 02135",31,22.98792756539235,2135,0,BROOKS ST,42.3565662,-71.1622411
"0 BLOCK  BROOKSDALE RD, 02135",6,64.738430583501,2135,0,BROOKSDALE RD,42.3566744,-71.1573932
"0 BLOCK  BROOKSIDE AVE, 02130",31,22.98792756539235,2130,0,BROOKSIDE AVE,42.31460920000001,-71.1019462
"0 BLOCK  BROOKVALE ST, 02124",2,100.0,2124,0,BROOKVALE ST,42.2787969,-71.0657852
"0 BLOCK  BROOKVIEW ST, 02124",24,29.10798122065728,2124,0,BROOKVIEW ST,42.2884365,-71.0904185
"0 BLOCK  BROOKWAY RD, 02131",32,22.31723675385648,2131,0,BROOKWAY RD,42.294583,-71.1185857
